customer_id,age,tenure_months,monthly_charge,state,plan,signup_date,support_tickets,churned,last_payment,data_source,cancellation_reason,notes
C00313,36,47,78.19,FL,basic,2021-01-19,2,1,$57.44,crm_export,service,note-313
C00314,34,49,84.26,TX,pro,2022-09-06,0,0,$99.43,crm_export,,note-314
C00315,62,67,105.32,NY,basic,2022-02-09,0,0,$78.37,crm_export,,note-315
C00316,66,-1,93.42,FL,basic,2023-05-08,2,0,$83.85,crm_export,,note-316
C00317,66,12,71.78,FL,basic,2023-06-25,2,0,$29.21,crm_export,,note-317
C00318,80,-1,40.71,NY,basic,2022-09-17,0,0,$84.13,crm_export,,note-318
C00319,999,27,55.0,WA,basic,2021-08-16,0,0,$66.45,crm_export,,note-319
C00320,39,37,64.51,WA,basic,2022-01-16,0,0,$41.26,crm_export,,note-320
C00321,25,100,76.31,FL,pro,2022-07-01,0,0,$71.90,crm_export,,note-321
C00322,59,82,58.04,NY,enterprise,2023-02-02,1,0,$39.63,crm_export,,note-322
C00323,79,47,46.61,NY,basic,2020-11-16,0,0,$82.22,crm_export,,note-323
C00324,83,109,40.3,TX,basic,2023-05-07,0,1,$98.68,crm_export,service,note-324
C00325,33,47,28.72,CA,basic,2023-01-26,0,0,$34.19,crm_export,,note-325
C00326,999,67,64.13,NY,pro,2020-05-03,0,0,$69.40,crm_export,,note-326
C00327,20,29,33.26,CA,basic,2021-01-12,0,0,$66.70,crm_export,,note-327
C00328,27,21,44.99,ny,pro,2020-11-26,0,1,$30.21,crm_export,moved,note-328
C00329,55,58,60.15,FL,basic,2022-03-22,0,0,$88.33,crm_export,,note-329
C00330,54,67,36.6,CA,pro,2020-10-19,2,0,$82.51,crm_export,,note-330
C00331,42,96,79.49,calif.,pro,2021-02-24,1,0,$110.52,crm_export,,note-331
C00332,38,46,88.51,TX,basic,2020-09-21,1,0,$79.92,crm_export,,note-332
C00333,73,107,56.26,CA,basic,2020-04-04,3,0,$52.42,crm_export,,note-333
C00334,999,72,59.07,WA,basic,2021-10-05,1,0,$80.29,crm_export,,note-334
C00335,72,8,83.44,WA,basic,2021-03-23,1,1,$95.70,crm_export,service,note-335
C00336,82,88,52.15,FL,basic,2021-12-07,1,0,$60.70,crm_export,,note-336
C00337,39,68,50.43,FL,pro,2020-10-23,1,0,$87.05,crm_export,,note-337
C00338,31,46,99.91,NY,basic,2021-02-04,1,0,$22.90,crm_export,,note-338
C00339,81,56,92.1,WA,basic,2023-06-03,1,1,$99.50,crm_export,service,note-339
C00340,60,36,85.04,FL,basic,2023-02-01,0,0,$86.01,crm_export,,note-340
C00341,37,73,93.14,TX,basic,2021-01-07,2,1,$19.11,crm_export,moved,note-341
C00342,59,68,20.57,FL,enterprise,2020-08-14,2,0,$77.65,crm_export,,note-342
C00343,999,53,103.85,WA,basic,2023-09-26,0,0,$30.27,crm_export,,note-343
C00344,78,34,79.8,FL,basic,2022-08-11,1,0,$57.78,crm_export,,note-344
C00345,999,47,95.27,CA,basic,2021-11-20,0,0,$83.58,crm_export,,note-345
C00346,84,59,79.68,NY,enterprise,2022-09-06,1,1,$67.28,crm_export,service,note-346
C00347,80,56,71.22,CA,pro,2020-11-05,0,0,$95.13,crm_export,,note-347
C00348,30,37,63.12,NY,basic,2021-08-22,2,0,$71.27,crm_export,,note-348
C00349,29,69,79.18,WA,pro,2021-07-01,1,1,$69.25,crm_export,moved,note-349
C00350,53,27,62.21,CA,pro,2022-10-06,2,0,$91.97,crm_export,,note-350
C00351,21,60,,WA,pro,2020-09-13,1,0,$63.25,crm_export,,note-351
C00352,38,14,30.34,N.Y.,basic,2021-11-15,1,0,$69.50,crm_export,,note-352
C00353,47,56,56.46,TX,pro,2023-03-13,0,0,$72.13,crm_export,,note-353
C00354,82,94,121.12,TX,basic,2020-10-01,1,0,$68.65,crm_export,,note-354
C00355,84,98,54.35,CA,basic,2020-06-16,0,0,$93.20,crm_export,,note-355
C00356,28,83,64.03,CA,basic,2023-02-23,1,0,$56.66,crm_export,,note-356
C00357,77,89,47.94,NY,basic,2023-05-07,2,0,$53.39,crm_export,,note-357
C00358,24,7,78.4,CA,basic,2021-08-25,1,0,$48.77,crm_export,,note-358
C00359,68,40,51.59,FL,basic,2020-03-05,0,0,$27.16,crm_export,,note-359
C00360,999,78,65.36,TX,pro,2022-01-26,4,0,$99.67,crm_export,,note-360
C00361,77,96,91.22,WA,pro,2021-02-23,1,0,$51.98,crm_export,,note-361
C00362,32,69,52.53,WA,basic,2022-04-02,2,0,$65.23,crm_export,,note-362
C00363,77,-1,89.72,calif.,basic,2020-07-14,5,0,$101.16,crm_export,,note-363
C00364,999,32,90.56,WA,pro,2023-02-01,2,0,$67.16,crm_export,,note-364
C00365,52,18,96.37,CA,basic,2022-08-17,0,0,$80.29,crm_export,,note-365
C00366,49,10,73.51,TX,basic,2022-06-22,3,0,$41.59,crm_export,,note-366
C00367,39,69,151.03,FL,pro,2021-12-18,0,0,$97.97,crm_export,,note-367
C00368,19,79,96.36,TX,basic,2020-11-04,1,0,$67.57,crm_export,,note-368
C00369,69,34,,FL,basic,2023-08-08,1,0,$49.63,crm_export,,note-369
C00370,40,94,48.1,WA,pro,2021-01-07,2,0,$49.62,crm_export,,note-370
C00371,62,88,67.57,ny,pro,2021-05-27,1,0,$103.80,crm_export,,note-371
C00372,45,43,,NY,basic,2023-07-20,2,0,$58.28,crm_export,,note-372
C00373,43,-1,112.74,TX,pro,2020-02-27,1,0,$50.07,crm_export,,note-373
C00374,77,89,106.96,WA,enterprise,2020-06-24,0,0,$61.34,crm_export,,note-374
C00375,24,80,89.63,WA,basic,2022-12-02,2,0,$70.91,crm_export,,note-375
C00376,67,-1,38.61,WA,pro,2021-05-30,2,0,$73.04,crm_export,,note-376
C00377,68,30,82.18,NY,basic,2022-03-22,0,0,$78.89,crm_export,,note-377
C00378,43,58,,NY,basic,2022-03-23,1,0,$74.70,crm_export,,note-378
C00379,35,61,32.81,TX,basic,2023-03-04,4,1,$82.94,crm_export,price,note-379
C00380,18,19,,New York,basic,2022-05-18,1,0,$64.55,crm_export,,note-380
C00381,80,113,,FL,basic,2021-08-19,1,0,$111.44,crm_export,,note-381
C00382,999,46,,WA,pro,2022-02-07,1,0,$60.23,crm_export,,note-382
C00383,34,45,82.43,TX,basic,2022-10-30,0,0,$97.05,crm_export,,note-383
C00384,20,7,83.29,NY,pro,2021-06-14,1,0,$58.02,crm_export,,note-384
C00385,26,105,45.38,WA,basic,2020-08-27,2,0,$41.44,crm_export,,note-385
C00386,22,28,67.38,TX,pro,2021-11-11,3,1,$36.66,crm_export,moved,note-386
C00387,73,118,32.32,FL,basic,2023-10-31,1,0,$76.08,crm_export,,note-387
C00388,77,59,19.92,calif.,basic,2020-06-06,3,0,$93.24,crm_export,,note-388
C00389,28,104,88.52,TX,pro,2020-08-31,0,0,$46.98,crm_export,,note-389
C00390,68,21,51.17,TX,pro,2023-10-25,3,0,$52.45,crm_export,,note-390
C00391,30,19,91.81,CA,basic,2023-03-07,2,0,$77.72,crm_export,,note-391
C00392,42,96,97.71,NY,basic,2020-06-12,1,0,$69.95,crm_export,,note-392
C00393,58,98,54.52,FL,basic,2020-10-24,2,1,$58.29,crm_export,moved,note-393
C00394,66,65,84.76,CA,basic,2022-08-25,0,0,$44.41,crm_export,,note-394
C00395,76,3,53.47,CA,basic,2022-12-31,2,0,$76.18,crm_export,,note-395
C00396,21,-1,23.85,CA,pro,2022-10-24,2,0,$83.06,crm_export,,note-396
C00397,31,47,73.08,CA,basic,2023-04-20,3,0,$79.83,crm_export,,note-397
C00398,36,112,58.23,TX,basic,2021-12-10,2,0,$70.53,crm_export,,note-398
C00399,38,104,59.0,TX,pro,2023-05-12,2,0,$48.89,crm_export,,note-399
C00400,84,102,119.38,FL,enterprise,2022-04-14,2,1,$76.29,crm_export,price,note-400
C00401,70,82,31.85,TX,basic,2021-10-28,1,0,$74.80,crm_export,,note-401
C00402,39,80,79.57,TX,basic,2022-06-10,2,0,$43.74,crm_export,,note-402
C00403,83,63,45.13,WA,basic,2021-08-23,2,0,$63.95,crm_export,,note-403
C00404,999,2,92.71,NY,pro,2022-04-28,1,0,$77.33,crm_export,,note-404
C00405,51,46,77.46,N.Y.,basic,2023-03-13,0,0,$68.44,crm_export,,note-405
C00406,999,87,79.48,CA,basic,2023-09-03,1,0,$30.79,crm_export,,note-406
C00407,27,97,46.38,WA,basic,2022-03-22,2,0,$57.19,crm_export,,note-407
C00408,80,67,50.86,NY,pro,2020-01-09,2,0,$55.86,crm_export,,note-408
C00409,18,85,93.18,NY,basic,2022-05-19,1,1,$81.19,crm_export,service,note-409
C00410,29,2,114.27,CA,pro,2020-12-18,2,1,$121.97,crm_export,service,note-410
C00411,33,56,,TX,basic,2020-11-26,1,0,$72.68,crm_export,,note-411
C00412,999,60,47.56,NY,basic,2023-05-18,1,0,$46.04,crm_export,,note-412
C00413,26,107,78.47,WA,basic,2021-09-16,0,0,$66.79,crm_export,,note-413
C00414,19,37,130.69,CA,basic,2023-01-11,0,0,$70.21,crm_export,,note-414
C00415,63,27,72.56,New York,basic,2021-06-01,2,0,$85.13,crm_export,,note-415
C00416,82,42,106.55,WA,basic,2022-04-29,2,0,$94.84,crm_export,,note-416
C00417,26,20,51.49,WA,basic,2022-07-20,0,0,$97.82,crm_export,,note-417
C00418,37,67,68.95,FL,basic,2023-06-04,1,0,$80.74,crm_export,,note-418
C00419,51,77,,TX,basic,2020-10-02,2,0,$69.98,crm_export,,note-419
C00420,80,96,79.93,WA,basic,2022-02-24,1,0,$99.67,crm_export,,note-420
C00421,64,116,50.84,NY,basic,2021-07-22,2,0,$63.05,crm_export,,note-421
C00422,69,8,49.76,WA,basic,2021-10-11,1,1,$71.09,crm_export,moved,note-422
C00423,56,29,94.71,calif.,pro,2023-04-03,4,0,$65.13,crm_export,,note-423
C00424,45,36,,NY,enterprise,2020-07-09,2,0,$27.37,crm_export,,note-424
C00425,31,29,107.8,NY,pro,2022-02-04,3,0,$95.44,crm_export,,note-425
C00426,999,99,115.1,TX,basic,2021-06-26,0,1,$83.51,crm_export,price,note-426
C00427,71,16,73.37,CA,enterprise,2023-06-08,1,0,$22.60,crm_export,,note-427
C00428,19,3,62.22,FL,enterprise,2020-10-29,0,0,$90.04,crm_export,,note-428
C00429,65,103,103.77,NY,basic,2020-11-21,1,0,$63.93,crm_export,,note-429
C00430,23,115,87.83,NY,basic,2020-05-07,2,0,$89.77,crm_export,,note-430
C00431,67,27,45.44,CA,pro,2021-09-07,0,0,$71.52,crm_export,,note-431
C00432,73,39,44.16,TX,enterprise,2020-01-16,0,0,$42.85,crm_export,,note-432
C00433,26,60,82.3,NY,pro,2021-12-01,1,0,$70.53,crm_export,,note-433
C00434,47,63,,CA,pro,2020-11-09,2,0,$52.03,crm_export,,note-434
C00435,26,118,69.34,WA,pro,2021-07-14,1,1,$45.54,crm_export,price,note-435
C00436,56,48,96.81,calif.,enterprise,2022-04-27,0,0,$87.34,crm_export,,note-436
C00437,80,1,88.98,NY,basic,2022-08-16,1,0,$77.83,crm_export,,note-437
C00438,23,50,103.25,CA,basic,2020-03-26,0,0,$99.95,crm_export,,note-438
C00439,44,66,21.71,WA,pro,2020-07-27,1,0,$62.11,crm_export,,note-439
C00440,83,62,76.33,FL,basic,2021-03-20,4,0,$50.74,crm_export,,note-440
C00441,38,61,87.37,TX,basic,2021-12-28,0,0,$82.78,crm_export,,note-441
C00442,26,110,,FL,basic,2023-05-21,2,0,$53.33,crm_export,,note-442
C00443,50,96,53.63,CA,basic,2020-07-13,2,1,$63.80,crm_export,moved,note-443
C00444,52,30,,TX,basic,2020-04-05,0,0,$80.50,crm_export,,note-444
C00445,62,42,70.54,CA,basic,2022-05-30,1,0,$67.48,crm_export,,note-445
C00446,39,-1,110.7,FL,basic,2023-10-02,4,0,$60.23,crm_export,,note-446
C00447,999,49,120.56,WA,basic,2023-03-08,1,0,$41.95,crm_export,,note-447
C00448,52,51,49.64,TX,basic,2022-03-02,0,0,$88.74,crm_export,,note-448
C00449,37,20,83.16,FL,enterprise,2020-01-28,1,0,$62.63,crm_export,,note-449
C00450,82,30,83.97,FL,basic,2022-03-17,0,1,$82.36,crm_export,price,note-450
C00451,79,88,79.69,WA,enterprise,2021-10-01,3,0,$79.72,crm_export,,note-451
C00452,51,101,79.97,CA,basic,2021-09-17,1,0,$91.83,crm_export,,note-452
C00453,19,94,77.59,NY,basic,2021-11-20,0,0,$65.29,crm_export,,note-453
C00454,57,36,112.19,NY,pro,2022-02-25,2,0,$63.05,crm_export,,note-454
C00455,55,16,,FL,pro,2022-10-05,0,0,$47.83,crm_export,,note-455
C00456,27,19,43.5,TX,basic,2020-09-25,1,1,$59.15,crm_export,service,note-456
C00457,60,47,89.89,FL,pro,2020-04-14,0,0,$76.82,crm_export,,note-457
C00458,74,62,,TX,pro,2020-03-13,0,0,$53.66,crm_export,,note-458
C00459,25,107,77.87,WA,basic,2021-07-22,1,0,$76.32,crm_export,,note-459
C00460,66,107,98.29,FL,basic,2021-12-12,3,0,$99.35,crm_export,,note-460
C00461,999,0,74.7,CA,basic,2023-01-04,1,0,$61.10,crm_export,,note-461
C00462,68,84,75.01,WA,basic,2021-08-29,1,0,$43.71,crm_export,,note-462
C00463,46,35,73.03,WA,pro,2022-01-15,1,0,$61.73,crm_export,,note-463
C00464,18,23,,N.Y.,basic,2023-09-29,1,0,$41.55,crm_export,,note-464
C00465,82,66,67.99,NY,pro,2022-11-15,2,0,$96.68,crm_export,,note-465
C00466,29,4,53.29,WA,pro,2022-08-25,1,0,$71.70,crm_export,,note-466
C00467,57,40,40.34,N.Y.,enterprise,2021-05-24,1,0,$55.43,crm_export,,note-467
C00468,30,66,105.85,TX,basic,2020-08-01,2,0,$58.80,crm_export,,note-468
C00469,80,32,82.61,TX,basic,2023-07-12,3,0,$46.36,crm_export,,note-469
C00470,67,71,69.25,CA,basic,2022-02-13,1,0,$90.22,crm_export,,note-470
C00471,71,55,55.88,TX,pro,2020-04-18,1,0,$106.74,crm_export,,note-471
C00472,46,95,77.4,FL,basic,2021-11-06,3,0,$40.12,crm_export,,note-472
C00473,999,21,94.79,NY,pro,2020-05-07,0,0,$90.87,crm_export,,note-473
C00474,60,6,49.33,NY,basic,2023-10-05,3,0,$65.08,crm_export,,note-474
C00475,70,63,69.88,WA,basic,2022-01-09,0,0,$95.35,crm_export,,note-475
C00476,999,30,91.7,TX,pro,2023-01-03,2,0,$33.32,crm_export,,note-476
C00477,19,84,21.6,NY,pro,2021-10-21,1,0,$74.51,crm_export,,note-477
C00478,62,11,68.56,NY,basic,2020-01-28,0,0,$61.84,crm_export,,note-478
C00479,25,69,59.27,TX,pro,2022-06-12,0,0,$83.18,crm_export,,note-479
C00480,37,118,66.65,New York,basic,2022-07-03,2,0,$71.22,crm_export,,note-480
C00481,73,11,57.46,TX,pro,2020-11-16,2,0,$70.45,crm_export,,note-481
C00482,999,36,73.44,WA,basic,2022-09-30,0,0,$67.88,crm_export,,note-482
C00483,71,101,118.09,FL,basic,2020-11-12,0,1,$101.25,crm_export,moved,note-483
C00484,49,64,61.9,NY,basic,2022-08-26,0,0,$66.50,crm_export,,note-484
C00485,33,20,,TX,basic,2022-11-14,2,0,$87.29,crm_export,,note-485
C00486,40,25,,TX,pro,2020-07-11,1,0,$82.57,crm_export,,note-486
C00487,53,91,56.25,FL,basic,2021-02-12,0,0,$87.78,crm_export,,note-487
C00488,69,103,115.37,FL,basic,2020-08-16,1,0,$49.70,crm_export,,note-488
C00489,999,43,70.13,TX,basic,2022-10-15,0,0,$84.14,crm_export,,note-489
C00490,80,56,114.55,NY,basic,2020-11-25,1,0,$76.74,crm_export,,note-490
C00491,76,93,88.76,FL,pro,2022-06-15,1,0,$46.21,crm_export,,note-491
C00492,68,21,77.68,CA,basic,2021-08-07,1,0,$65.75,crm_export,,note-492
C00493,58,24,68.36,ny,pro,2020-04-26,2,0,$115.89,crm_export,,note-493
C00494,37,92,,WA,pro,2023-05-20,1,1,$62.16,crm_export,moved,note-494
C00495,45,-1,71.89,FL,basic,2022-09-22,1,0,$62.65,crm_export,,note-495
C00496,25,92,92.43,TX,pro,2021-01-01,3,0,$79.01,crm_export,,note-496
C00497,999,59,69.67,WA,basic,2023-05-16,1,0,$59.18,crm_export,,note-497
C00498,80,118,62.08,New York,basic,2022-09-19,2,0,$72.81,crm_export,,note-498
C00499,46,3,63.73,TX,basic,2023-02-17,1,0,$61.02,crm_export,,note-499
C00500,25,113,94.81,WA,basic,2020-09-06,0,0,$78.05,crm_export,,note-500
C00501,61,27,100.63,CA,basic,2020-01-13,1,0,$68.76,crm_export,,note-501
C00502,82,4,53.32,FL,basic,2020-03-27,1,0,$109.04,crm_export,,note-502
C00503,999,86,,FL,pro,2022-01-25,1,0,$70.92,crm_export,,note-503
C00504,36,63,79.48,TX,basic,2023-01-06,0,0,$65.55,crm_export,,note-504
C00505,48,100,108.19,CA,enterprise,2023-07-02,1,0,$90.59,crm_export,,note-505
C00506,53,13,98.65,FL,basic,2023-09-07,1,0,$42.18,crm_export,,note-506
C00507,34,9,38.7,NY,pro,2022-04-18,1,0,$103.83,crm_export,,note-507
C00508,36,68,63.4,WA,basic,2022-06-02,2,0,$50.23,crm_export,,note-508
C00509,33,105,46.73,FL,basic,2021-02-10,1,0,$93.85,crm_export,,note-509
C00510,84,48,63.31,NY,basic,2020-01-02,1,0,$99.13,crm_export,,note-510
C00511,67,95,,TX,enterprise,2020-09-29,0,0,$59.48,crm_export,,note-511
C00512,74,108,34.43,CA,enterprise,2020-03-18,2,0,$61.41,crm_export,,note-512
C00513,72,104,29.53,TX,basic,2022-08-16,2,0,$67.82,crm_export,,note-513
C00514,82,61,49.29,CA,pro,2021-12-05,1,0,$82.43,crm_export,,note-514
C00515,25,83,77.18,WA,pro,2022-12-15,2,0,$50.04,crm_export,,note-515
C00516,77,63,85.52,FL,basic,2020-07-26,2,0,$67.82,crm_export,,note-516
C00517,22,80,80.94,NY,basic,2023-07-01,0,0,$63.73,crm_export,,note-517
C00518,49,68,99.39,WA,pro,2022-10-04,0,1,$46.97,crm_export,service,note-518
C00519,57,63,25.92,CA,pro,2023-06-22,2,0,$49.10,crm_export,,note-519
C00520,41,52,99.71,TX,basic,2022-06-26,0,0,$72.56,crm_export,,note-520
C00521,27,78,62.2,CA,basic,2021-04-19,1,0,$72.21,crm_export,,note-521
C00522,30,90,,CA,basic,2022-05-26,0,0,$54.72,crm_export,,note-522
C00523,73,110,36.91,NY,enterprise,2022-04-25,1,0,$71.58,crm_export,,note-523
C00524,39,73,70.12,NY,basic,2020-09-10,2,1,$57.06,crm_export,price,note-524
C00525,38,12,75.91,FL,basic,2020-05-22,1,0,$96.14,crm_export,,note-525
C00526,79,70,98.89,WA,basic,2022-06-29,2,1,$67.94,crm_export,service,note-526
C00527,27,37,30.37,ny,pro,2020-05-12,2,0,$91.95,crm_export,,note-527
C00528,79,3,70.77,FL,pro,2020-05-20,2,0,$36.15,crm_export,,note-528
C00529,79,8,42.87,TX,basic,2020-04-10,2,0,$76.46,crm_export,,note-529
C00530,58,70,82.64,N.Y.,basic,2022-05-21,2,0,$81.92,crm_export,,note-530
C00531,29,113,89.43,NY,pro,2023-07-22,0,0,$67.24,crm_export,,note-531
C00532,28,60,102.18,WA,basic,2021-11-26,2,0,$59.22,crm_export,,note-532
C00533,37,53,,TX,basic,2020-08-01,2,0,$66.92,crm_export,,note-533
C00534,56,10,93.18,N.Y.,enterprise,2021-12-18,1,0,$84.85,crm_export,,note-534
C00535,28,81,104.02,CA,basic,2021-11-06,5,0,$45.79,crm_export,,note-535
C00536,48,6,28.92,TX,basic,2022-04-10,1,0,$84.01,crm_export,,note-536
C00537,999,100,85.31,FL,basic,2021-08-29,1,1,$76.37,crm_export,service,note-537
C00538,54,97,93.96,TX,pro,2022-01-14,3,0,$64.78,crm_export,,note-538
C00539,19,118,63.53,New York,pro,2021-03-30,2,0,$65.64,crm_export,,note-539
C00540,65,34,39.73,WA,basic,2023-06-22,0,0,$71.24,crm_export,,note-540
C00541,999,19,93.57,CA,pro,2022-01-22,0,0,$103.17,crm_export,,note-541
C00542,31,35,40.01,WA,enterprise,2021-03-11,2,0,$76.96,crm_export,,note-542
C00543,29,95,65.54,WA,pro,2020-01-04,0,1,$51.15,crm_export,service,note-543
C00544,73,26,69.0,New York,basic,2022-08-08,0,0,$61.29,crm_export,,note-544
C00545,21,106,87.89,FL,basic,2021-06-16,2,0,$47.11,crm_export,,note-545
C00546,46,18,,CA,pro,2020-12-14,0,0,$32.20,crm_export,,note-546
C00547,57,5,52.89,NY,basic,2021-11-02,0,0,$46.76,crm_export,,note-547
C00548,52,26,,CA,basic,2021-11-10,3,1,$72.40,crm_export,moved,note-548
C00549,63,90,95.16,FL,basic,2023-01-29,1,0,$95.48,crm_export,,note-549
C00550,71,72,127.19,WA,pro,2022-01-29,1,0,$89.92,crm_export,,note-550
C00551,44,42,32.31,FL,basic,2022-09-08,2,1,$46.89,crm_export,service,note-551
C00552,73,78,77.88,FL,basic,2022-06-24,1,0,$54.05,crm_export,,note-552
C00553,39,77,42.84,CA,pro,2023-04-04,1,0,$51.23,crm_export,,note-553
C00554,83,66,95.47,ny,basic,2020-01-09,1,0,$18.37,crm_export,,note-554
C00555,51,61,46.54,CA,basic,2021-06-10,2,0,$66.65,crm_export,,note-555
C00556,67,12,53.13,TX,basic,2022-09-28,1,0,$86.07,crm_export,,note-556
C00557,76,31,55.27,FL,basic,2020-07-16,0,0,$64.95,crm_export,,note-557
C00558,71,63,68.1,WA,enterprise,2021-09-10,1,0,$44.64,crm_export,,note-558
C00559,75,16,78.08,WA,basic,2021-07-15,3,0,$53.10,crm_export,,note-559
C00560,53,57,82.09,TX,pro,2023-02-01,1,0,$63.42,crm_export,,note-560
C00561,20,-1,69.86,TX,basic,2023-09-10,0,0,$85.40,crm_export,,note-561
C00562,51,94,,TX,basic,2020-05-28,0,0,$66.34,crm_export,,note-562
C00563,30,12,88.19,TX,basic,2020-10-27,1,0,$82.70,crm_export,,note-563
C00564,77,11,68.68,FL,basic,2022-12-19,0,0,$68.37,crm_export,,note-564
C00565,33,76,99.04,FL,basic,2020-09-01,1,0,$74.74,crm_export,,note-565
C00566,33,26,,calif.,basic,2021-11-26,0,0,$51.20,crm_export,,note-566
C00567,34,42,29.94,TX,enterprise,2023-08-15,2,0,$56.28,crm_export,,note-567
C00568,999,37,69.15,CA,basic,2023-09-27,1,0,$44.88,crm_export,,note-568
C00569,56,25,102.4,CA,enterprise,2023-08-22,0,0,$82.03,crm_export,,note-569
C00570,81,91,74.02,TX,basic,2020-07-07,2,0,$64.18,crm_export,,note-570
C00571,45,83,65.01,NY,basic,2020-07-27,3,0,$1.95,crm_export,,note-571
C00572,36,28,48.24,FL,basic,2020-09-03,2,0,$79.62,crm_export,,note-572
C00573,21,82,113.94,WA,basic,2022-12-13,2,0,$89.48,crm_export,,note-573
C00574,18,85,44.26,FL,basic,2020-09-07,3,0,$53.77,crm_export,,note-574
C00575,43,64,51.87,WA,basic,2021-08-24,1,0,$79.61,crm_export,,note-575
C00576,80,69,84.25,N.Y.,basic,2023-02-19,1,0,$65.81,crm_export,,note-576
C00577,53,112,23.6,WA,pro,2021-11-20,2,0,$27.64,crm_export,,note-577
C00578,77,54,101.86,WA,basic,2023-08-09,2,0,$109.06,crm_export,,note-578
C00579,24,46,85.6,CA,enterprise,2021-11-29,0,1,$65.93,crm_export,service,note-579
C00580,24,64,92.48,FL,basic,2021-06-15,2,0,$74.03,crm_export,,note-580
C00581,73,100,83.95,TX,basic,2023-09-17,0,0,$57.51,crm_export,,note-581
C00582,25,85,65.97,WA,basic,2022-02-04,0,0,$64.09,crm_export,,note-582
C00583,21,9,43.42,TX,basic,2020-09-15,1,0,$73.23,crm_export,,note-583
C00584,45,55,66.5,CA,pro,2022-06-07,1,0,$49.15,crm_export,,note-584
C00585,79,88,45.62,NY,pro,2022-12-18,3,0,$103.88,crm_export,,note-585
C00586,999,26,82.15,CA,basic,2023-03-19,2,0,$86.76,crm_export,,note-586
C00587,24,118,,NY,basic,2020-01-08,0,0,$80.34,crm_export,,note-587
C00588,74,96,106.92,CA,pro,2020-05-31,0,1,$67.16,crm_export,moved,note-588
C00589,74,101,79.29,FL,basic,2022-05-30,2,0,$54.78,crm_export,,note-589
C00590,71,9,93.11,TX,basic,2022-11-04,4,0,$90.60,crm_export,,note-590
C00591,78,69,62.57,FL,basic,2022-07-02,0,0,$82.21,crm_export,,note-591
C00592,34,63,58.04,WA,basic,2021-06-19,1,0,$62.01,crm_export,,note-592
C00593,83,75,81.84,FL,basic,2022-11-21,1,0,$48.31,crm_export,,note-593
C00594,39,102,60.34,TX,basic,2022-03-21,0,0,$38.48,crm_export,,note-594
C00595,71,42,76.73,NY,pro,2023-07-20,3,1,$70.57,crm_export,service,note-595
C00596,56,64,43.47,FL,basic,2021-05-29,1,0,$65.02,crm_export,,note-596
C00597,999,81,47.96,TX,enterprise,2022-11-21,1,0,$93.71,crm_export,,note-597
C00598,999,90,85.89,FL,pro,2020-07-20,1,1,$89.84,crm_export,price,note-598
C00599,61,92,92.17,CA,basic,2022-10-22,1,0,$70.78,crm_export,,note-599
C00600,999,40,,CA,basic,2022-10-21,1,0,$68.38,crm_export,,note-600
C00601,70,119,86.77,CA,basic,2020-12-21,2,0,$46.96,crm_export,,note-601
C00602,67,1,56.68,FL,pro,2020-03-27,0,0,$91.22,crm_export,,note-602
C00603,27,59,70.41,TX,basic,2023-10-21,2,0,$68.87,crm_export,,note-603
C00604,73,73,105.42,NY,enterprise,2020-04-17,1,0,$82.11,crm_export,,note-604
C00605,53,7,90.19,NY,basic,2021-10-17,1,0,$93.54,crm_export,,note-605
C00606,39,54,,FL,pro,2020-01-02,3,0,$58.69,crm_export,,note-606
C00607,52,71,117.72,WA,basic,2021-08-07,0,1,$53.44,crm_export,moved,note-607
C00608,82,72,52.4,WA,basic,2023-02-23,1,0,$119.37,crm_export,,note-608
C00609,999,14,,TX,pro,2021-12-03,2,0,$81.89,crm_export,,note-609
C00610,73,33,51.95,FL,pro,2020-12-01,1,0,$64.43,crm_export,,note-610
C00611,49,29,63.64,CA,basic,2021-07-05,1,0,$94.80,crm_export,,note-611
C00612,70,76,,WA,basic,2020-05-09,0,0,$63.83,crm_export,,note-612
C00613,43,39,64.81,CA,basic,2022-04-11,1,0,$76.51,crm_export,,note-613
C00614,63,68,56.39,NY,pro,2020-01-06,4,0,$58.64,crm_export,,note-614
C00615,60,87,89.59,FL,basic,2021-05-04,0,0,$69.66,crm_export,,note-615
C00616,34,95,78.81,WA,basic,2020-03-25,2,1,$64.52,crm_export,price,note-616
C00617,35,22,54.98,CA,pro,2020-12-01,1,0,$54.96,crm_export,,note-617
C00618,22,108,84.75,FL,basic,2020-04-04,5,0,$74.86,crm_export,,note-618
C00619,27,19,,CA,basic,2023-07-23,1,0,$57.23,crm_export,,note-619
C00620,47,2,50.79,CA,pro,2022-12-16,4,0,$81.52,crm_export,,note-620
C00621,50,5,57.67,TX,pro,2023-07-22,1,1,$63.91,crm_export,price,note-621
C00622,29,24,14.37,TX,pro,2022-08-14,1,0,$35.60,crm_export,,note-622
C00623,45,104,42.73,NY,basic,2021-11-25,1,0,$82.42,crm_export,,note-623
C00624,999,24,51.44,WA,basic,2020-08-31,0,0,$82.75,crm_export,,note-624
C00625,33,83,71.85,FL,pro,2023-09-09,0,0,$115.07,crm_export,,note-625
C00626,40,50,46.37,TX,basic,2023-07-08,1,0,$70.35,crm_export,,note-626
C00627,42,4,57.16,TX,basic,2021-08-05,0,0,$73.67,crm_export,,note-627
C00628,51,53,39.37,TX,basic,2020-11-11,0,0,$79.57,crm_export,,note-628
